kWh,domain=inverter,entity_id=hourly_yeld value=0.41 1612191540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.18 1612195140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612198740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612202340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612205940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612209540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612213140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612216740000000000
kWh,domain=inverter,entity_id=daily_yeld value=5.90 1612220340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612220340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612223940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612227540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612231140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612234740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612238340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612241940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612245540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.24 1612249140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1612252740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.57 1612256340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1612259940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.67 1612263540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.42 1612267140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.82 1612270740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612274340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.34 1612277940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.05 1612281540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612285140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612288740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612292340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612295940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612299540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612303140000000000
kWh,domain=inverter,entity_id=daily_yeld value=3.89 1612306740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612306740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612310340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612313940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612317540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612321140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612324740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612328340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612331940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612335540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.35 1612339140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612342740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612346340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1612349940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612353540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612357140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.39 1612360740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.47 1612364340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612367940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612371540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612375140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612378740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612382340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612385940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612389540000000000
kWh,domain=inverter,entity_id=daily_yeld value=3.2 1612393140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612393140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612396740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612400340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612403940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612407540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612411140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612414740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612418340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612421940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.30 1612425540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612429140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.40 1612432740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.41 1612436340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.55 1612439940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.41 1612443540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.37 1612447140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.60 1612450740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.36 1612454340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612457940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612461540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612465140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612468740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612472340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612475940000000000
kWh,domain=inverter,entity_id=daily_yeld value=3.8 1612479540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612479540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612483140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612486740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612490340000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612493940000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612497540000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612501140000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.00 1612504740000000000
kWh,domain=inverter,entity_id=hourly_yeld value=0.25 1612508340000000000
